Name,Long,Lat,Program,Expedition,Site,Hole,water_depth,core,date,platform,Hiatus_status
ODP 172-1062-H,-74.4103,28.2459,ODP,172,1062,H,4745.3 m,65.29 m,03/20/97 0830,JR,0
ODP 172-1063-A,-57.615,33.6867,ODP,172,1063,A,4583.5 m,400.4 m,03/25/97 0119,JR,0
ODP 172-1063-B,-57.615,33.6865,ODP,172,1063,B,4583 m,341.95 m,03/28/97 2330,JR,0
ODP 172-1063-C,-57.6151,33.6864,ODP,172,1063,C,4584.1 m,204.39 m,03/31/97 0210,JR,0
ODP 172-1063-D,-57.6151,33.6862,ODP,172,1063,D,4584.3 m,176.54 m,04/01/97 0620,JR,0
ODP 172-1064-A,-57.0765,32.5453,ODP,172,1064,A,5568.3 m,28.83 m,04/04/97 0032,JR,0
ODP 173-1065-A,-11.2954,40.7241,ODP,173,1065,A,4770.1 m,46.56 m,04/22/97 1800,JR,4
ODP 173-1066-A,-11.5871,40.6825,ODP,173,1066,A,5021.1 m,NA,05/01/97 0830,JR,0
ODP 173-1067-A,-11.5958,40.6825,ODP,173,1067,A,5020.9 m,77.67 m,05/01/97 2245,JR,1
ODP 173-1068-A,-11.612,40.6826,ODP,173,1068,A,5043.9 m,180.59 m,05/10/97 1815,JR,1
ODP 173-1069-A,-11.7772,40.7269,ODP,173,1069,A,5074.8 m,96.3 m,05/22/97 0530,JR,1
ODP 173-1070-A,-12.7238,40.7963,ODP,173,1070,A,5321.8 m,51.77 m,05/31/97 1900,JR,1
ODP 174-1071-A,-72.7281,39.3824,ODP,174,1071,A,88.2 m,28.85 m,06/23/97 1300,JR,0
ODP 174-1071-B,-72.728,39.3825,ODP,174,1071,B,88.2 m,11 m,06/25/97 0815,JR,0
ODP 174-1071-C,-72.7281,39.3825,ODP,174,1071,C,88.1 m,67.55 m,06/26/97 1845,JR,0
ODP 174-1071-D,-72.7281,39.3824,ODP,174,1071,D,88 m,3.98 m,07/07/97 1910,JR,0
ODP 174-1071-E,-72.7281,39.3824,ODP,174,1071,E,87.6 m,NA,07/08/97 1240,JR,0
ODP 174-1071-F,-72.7157,39.3822,ODP,174,1071,F,90 m,20.07 m,07/09/97 2015,JR,0
ODP 174-1071-G,-72.7156,39.3823,ODP,174,1071,G,90 m,NA,07/12/97 0840,JR,0
ODP 174-1072-A,-72.6946,39.3656,ODP,174,1072,A,98.1 m,151.87 m,06/29/97 0723,JR,0
ODP 174-1072-B,-72.6944,39.3655,ODP,174,1072,B,98 m,0.03 m,07/03/97 1119,JR,0
ODP 174-1072-C,-72.6941,39.3653,ODP,174,1072,C,99.5 m,NA,07/05/97 1610,JR,0
ODP 174-1072-D,-72.6942,39.3654,ODP,174,1072,D,99.6 m,NA,07/06/97 0335,JR,0
ODP 174-1073-A,-72.2758,39.2254,ODP,174,1073,A,639.4 m,662.98 m,07/13/97 1615,JR,4
ODP 174-1074-A,-46.1123,22.7805,ODP,174,1074,A,4445.4 m,66.34 m,08/01/97 0230,JR,0
ODP 175-1075-A,10.075,-4.7853,ODP,175,1075,A,2995.7 m,213.75 m,08/23/97 1950,JR,0
ODP 175-1075-B,10.075,-4.7853,ODP,175,1075,B,2995.2 m,215.03 m,08/24/97 2340,JR,0
ODP 175-1075-C,10.0752,-4.7853,ODP,175,1075,C,2995.5 m,213.47 m,08/25/97 1810,JR,0
ODP 175-1076-A,11.1015,-5.0689,ODP,175,1076,A,1404.2 m,217.47 m,08/26/97 2338,JR,0
ODP 175-1076-B,11.1015,-5.0689,ODP,175,1076,B,1402.1 m,25.87 m,08/27/97 1830,JR,0
ODP 175-1076-C,11.1018,-5.0689,ODP,175,1076,C,1402.4 m,216.8 m,08/27/97 2255,JR,0
ODP 175-1076-D,11.1019,-5.0689,ODP,175,1076,D,1401 m,118.41 m,08/28/97 1155,JR,0
ODP 175-1077-A,10.4366,-5.18,ODP,175,1077,A,2380 m,209.19 m,08/29/97 0534,JR,0
ODP 175-1077-B,10.4364,-5.18,ODP,175,1077,B,2381.4 m,211.45 m,08/30/97 1130,JR,0
ODP 175-1077-C,10.4361,-5.18,ODP,175,1077,C,2385.2 m,16.46 m,08/31/97 0455,JR,0
ODP 175-1078-A,13.4002,-11.9202,ODP,175,1078,A,427.2 m,70.28 m,09/02/97 2105,JR,0
ODP 175-1078-B,13.4003,-11.9205,ODP,175,1078,B,426.1 m,125.8 m,09/03/97 0800,JR,0
ODP 175-1078-C,13.4003,-11.9208,ODP,175,1078,C,426 m,149.58 m,09/03/97 1810,JR,0
ODP 175-1078-D,13.4003,-11.9211,ODP,175,1078,D,427.4 m,116.71 m,09/04/97 0605,JR,0
ODP 175-1079-A,13.3091,-11.9296,ODP,175,1079,A,737.9 m,124.61 m,09/04/97 1604,JR,0
ODP 175-1079-B,13.309,-11.9295,ODP,175,1079,B,738.2 m,129.9 m,09/05/97 0355,JR,0
ODP 175-1079-C,13.3094,-11.9299,ODP,175,1079,C,737.9 m,129.9 m,09/05/97 1155,JR,0
ODP 175-1080-A,10.8201,-16.5597,ODP,175,1080,A,2765.8 m,55.57 m,09/07/97 0407,JR,0
ODP 175-1080-B,10.8201,-16.5599,ODP,175,1080,B,2767.9 m,39.86 m,09/07/97 1730,JR,0
ODP 175-1081-A,11.3193,-19.6197,ODP,175,1081,A,794.1 m,393.48 m,09/09/97 0200,JR,0
ODP 175-1081-B,11.3193,-19.62,ODP,175,1081,B,793.1 m,195.87 m,09/11/97 2115,JR,0
ODP 175-1081-C,11.3194,-19.6202,ODP,175,1081,C,793.8 m,160.94 m,09/12/97 0925,JR,0
ODP 175-1082-A,11.8206,-21.094,ODP,175,1082,A,1279.3 m,502.01 m,09/13/97 0445,JR,0
ODP 175-1082-B,11.8205,-21.0942,ODP,175,1082,B,1280.4 m,133.17 m,09/16/97 0005,JR,0
ODP 175-1082-C,11.8206,-21.0945,ODP,175,1082,C,1282.1 m,217.83 m,09/16/97 0855,JR,0
ODP 175-1083-A,11.2179,-20.8947,ODP,175,1083,A,2178.1 m,185.32 m,09/17/97 0510,JR,0
ODP 175-1083-B,11.2179,-20.895,ODP,175,1083,B,2183.1 m,206.41 m,09/18/97 0225,JR,0
ODP 175-1083-C,11.2179,-20.8952,ODP,175,1083,C,2178.9 m,9.78 m,09/18/97 2210,JR,0
ODP 175-1083-D,11.2179,-20.8952,ODP,175,1083,D,2178.3 m,201.94 m,09/18/97 2330,JR,0
ODP 175-1084-A,13.0278,-25.5139,ODP,175,1084,A,1991.9 m,511.56 m,09/21/97 0310,JR,0
ODP 175-1084-B,13.0278,-25.5137,ODP,175,1084,B,1992.8 m,186.6 m,09/24/97 0315,JR,0
ODP 175-1084-C,13.0278,-25.5134,ODP,175,1084,C,1991.8 m,217.82 m,09/24/97 1750,JR,0
ODP 175-1085-A,13.9901,-29.3744,ODP,175,1085,A,1713.2 m,594.39 m,09/26/97 0015,JR,0
ODP 175-1085-B,13.9898,-29.3744,ODP,175,1085,B,1713 m,326.61 m,09/29/97 1815,JR,0
ODP 175-1086-A,15.6604,-31.5527,ODP,175,1086,A,781.1 m,211.09 m,10/01/97 2000,JR,0
ODP 175-1086-B,15.6601,-31.5527,ODP,175,1086,B,784.5 m,212.09 m,10/02/97 0825,JR,0
ODP 175-1087-A,15.3109,-31.4647,ODP,175,1087,A,1371.6 m,252.38 m,10/03/97 0210,JR,4
ODP 175-1087-B,15.3109,-31.465,ODP,175,1087,B,1371.6 m,74.83 m,10/03/97 2125,JR,4
ODP 175-1087-C,15.3109,-31.4652,ODP,175,1087,C,1371.6 m,478.3 m,10/04/97 0240,JR,4
ODP 175-1087-D,15.3109,-31.4655,ODP,175,1087,D,1371.8 m,130.92 m,10/06/97 0605,JR,4
ODP 176-735-B,57.266,-32.7232,ODP,176,735,B,720.6 m,865.99 m,10/24/97 1345,JR,0
ODP 177-1088-A,13.5628,-41.1361,ODP,177,1088,A,2082.2 m,9.94 m,12/16/97 2145,JR,0
ODP 177-1088-B,13.5628,-41.1361,ODP,177,1088,B,2081.2 m,125.55 m,12/17/97 0945,JR,0
ODP 177-1088-C,13.5629,-41.1361,ODP,177,1088,C,2082.9 m,93.86 m,12/17/97 2315,JR,0
ODP 177-1089-A,9.8941,-40.9364,ODP,177,1089,A,4619.3 m,149.64 m,12/19/97 1615,JR,0
ODP 177-1089-B,9.8941,-40.9364,ODP,177,1089,B,4623.8 m,246.62 m,12/21/97 1315,JR,0
ODP 177-1089-C,9.894,-40.9361,ODP,177,1089,C,4621.2 m,160.29 m,12/22/97 2245,JR,0
ODP 177-1089-D,9.8937,-40.9364,ODP,177,1089,D,4617.5 m,119.36 m,12/24/97 0215,JR,0
ODP 177-1090-A,8.8997,-42.9137,ODP,177,1090,A,3698.6 m,7.02 m,12/25/97 1715,JR,4
ODP 177-1090-B,8.8997,-42.9137,ODP,177,1090,B,3699.4 m,373.23 m,12/26/97 1522,JR,4
ODP 177-1090-C,8.8998,-42.9135,ODP,177,1090,C,3703.7 m,63.78 m,12/28/97 1455,JR,4
ODP 177-1090-D,8.9,-42.9136,ODP,177,1090,D,3702.1 m,213.64 m,12/28/97 2325,JR,4
ODP 177-1090-E,8.8999,-42.9136,ODP,177,1090,E,3704.2 m,217.26 m,12/30/97 0055,JR,4
ODP 177-1091-A,5.9187,-47.0947,ODP,177,1091,A,4360.5 m,279.77 m,01/01/98 1845,JR,0
ODP 177-1091-B,5.9187,-47.0947,ODP,177,1091,B,4356.6 m,203.52 m,01/04/98 0315,JR,0
ODP 177-1091-C,5.9194,-47.0948,ODP,177,1091,C,4366.4 m,3.95 m,01/05/98 1125,JR,0
ODP 177-1091-D,5.9194,-47.0948,ODP,177,1091,D,4366.8 m,165.18 m,01/05/98 1250,JR,0
ODP 177-1091-E,5.9192,-47.0949,ODP,177,1091,E,4366.2 m,31.49 m,01/06/98 1320,JR,0
ODP 177-1092-A,7.0799,-46.4118,ODP,177,1092,A,1976.3 m,181.94 m,01/07/98 1145,JR,0
ODP 177-1092-B,7.0799,-46.4118,ODP,177,1092,B,1972.9 m,144.54 m,01/08/98 0750,JR,0
ODP 177-1092-C,7.0799,-46.4116,ODP,177,1092,C,1973.3 m,150.79 m,01/08/98 2005,JR,0
ODP 177-1092-D,7.0798,-46.4117,ODP,177,1092,D,1972.9 m,28.28 m,01/09/98 0755,JR,0
ODP 177-1093-A,5.8654,-49.9766,ODP,177,1093,A,3623.9 m,263.69 m,01/10/98 1624,JR,0
ODP 177-1093-B,5.8655,-49.9765,ODP,177,1093,B,3630.6 m,208.98 m,01/12/98 1245,JR,0
ODP 177-1093-C,5.8658,-49.9766,ODP,177,1093,C,3631.7 m,119.46 m,01/13/98 1415,JR,0
ODP 177-1093-D,5.8656,-49.9765,ODP,177,1093,D,3623.7 m,160.43 m,01/14/98 1345,JR,0
ODP 177-1093-E,5.8656,-49.9763,ODP,177,1093,E,3623.7 m,11.54 m,01/18/98 2220,JR,0
ODP 177-1093-F,5.8656,-49.9763,ODP,177,1093,F,3623.7 m,6.24 m,01/19/98 0600,JR,0
ODP 177-1094-A,5.1304,-53.1802,ODP,177,1094,A,2807.6 m,135.08 m,01/20/98 2000,JR,0
ODP 177-1094-B,5.1305,-53.1804,ODP,177,1094,B,2806.7 m,23.58 m,01/21/98 2300,JR,0
ODP 177-1094-C,5.1301,-53.1805,ODP,177,1094,C,2807.3 m,46.64 m,01/22/98 0410,JR,0
ODP 177-1094-D,5.1303,-53.1803,ODP,177,1094,D,2807.7 m,100.76 m,01/22/98 1210,JR,0
ODP 178-1095-A,-78.4873,-66.9854,ODP,178,1095,A,3841.6 m,86.48 m,02/17/98 1615,JR,0
ODP 178-1095-B,-78.4878,-66.9854,ODP,178,1095,B,3841.6 m,385.75 m,NA,JR,0
ODP 178-1095-C,-78.4883,-66.9854,ODP,178,1095,C,3841.6 m,2.87 m,NA,JR,0
ODP 178-1095-D,-78.4881,-66.9854,ODP,178,1095,D,3840.9 m,78.96 m,NA,JR,0
ODP 178-1096-A,-76.9632,-67.5668,ODP,178,1096,A,3152 m,118.52 m,02/25/98 0000,JR,0
ODP 178-1096-B,-76.9635,-67.5668,ODP,178,1096,B,3152.5 m,209.77 m,NA,JR,0
ODP 178-1096-C,-76.9638,-67.5668,ODP,178,1096,C,3152.5 m,344.98 m,NA,JR,0
ODP 178-1097-A,-70.7564,-66.3928,ODP,178,1097,A,551.7 m,59.3 m,03/06/98 0615,JR,0
ODP 178-1098-A,-64.2078,-64.8621,ODP,178,1098,A,1012 m,45.78 m,03/12/98 1530,JR,0
ODP 178-1098-B,-64.208,-64.8619,ODP,178,1098,B,1010.6 m,44.66 m,NA,JR,0
ODP 178-1098-C,-64.2078,-64.8618,ODP,178,1098,C,1010.4 m,46.3 m,NA,JR,0
ODP 178-1099-A,-64.3153,-64.9451,ODP,178,1099,A,1399.8 m,63.74 m,03/13/98 1030,JR,0
ODP 178-1099-B,-64.3153,-64.9451,ODP,178,1099,B,1399.8 m,48.34 m,NA,JR,0
ODP 178-1100-A,-65.7057,-63.8834,ODP,178,1100,A,458.6 m,NA,03/14/98 1445,JR,0
ODP 178-1100-B,-65.7058,-63.8835,ODP,178,1100,B,458.6 m,0.15 m,NA,JR,0
ODP 178-1100-C,-65.7061,-63.8833,ODP,178,1100,C,458.6 m,4.05 m,NA,JR,0
ODP 178-1100-D,-65.7059,-63.8834,ODP,178,1100,D,458.6 m,5.28 m,03/20/98 1315,JR,0
ODP 178-1101-A,-70.2612,-64.3722,ODP,178,1101,A,3279.7 m,215.75 m,03/18/98 1030,JR,0
ODP 178-1102-A,-65.8582,-63.8028,ODP,178,1102,A,430.5 m,0.42 m,03/21/98 0645,JR,0
ODP 178-1102-B,-65.8579,-63.8028,ODP,178,1102,B,430.5 m,0.39 m,NA,JR,0
ODP 178-1102-C,-65.8582,-63.8023,ODP,178,1102,C,430.5 m,0.01 m,NA,JR,0
ODP 178-1102-D,-65.8565,-63.8012,ODP,178,1102,D,430.5 m,0.85 m,NA,JR,0
ODP 178-1103-A,-65.4653,-63.9995,ODP,178,1103,A,493.5 m,44.54 m,03/22/98 2000,JR,0
ODP 179-1104-A,57.2642,-32.7221,ODP,179,1104,A,740 m,NA,04/29/98 1925,JR,0
ODP 179-1104-B,57.2642,-32.7221,ODP,179,1104,B,739 m,NA,04/30/98 0700,JR,0
ODP 179-1104-C,57.2642,-32.7221,ODP,179,1104,C,739 m,NA,04/30/98 1630,JR,0
ODP 179-1104-D,57.2642,-32.7221,ODP,179,1104,D,740 m,NA,05/01/98 0430,JR,0
ODP 179-1104-E,57.2642,-32.7221,ODP,179,1104,E,740 m,NA,05/01/98 0950,JR,0
ODP 179-1105-A,57.2775,-32.7189,ODP,179,1105,A,714 m,118.43 m,05/02/98 0902,JR,0
ODP 179-1106-A,57.2643,-32.722,ODP,179,1106,A,740 m,NA,05/10/98 1938,JR,0
ODP 179-1106-B,57.2643,-32.722,ODP,179,1106,B,741 m,NA,05/12/98 2245,JR,0
ODP 179-1106-C,57.2643,-32.722,ODP,179,1106,C,742.5 m,NA,05/13/98 1110,JR,0
ODP 179-1106-D,57.2643,-32.722,ODP,179,1106,D,742.5 m,NA,05/13/98 2215,JR,0
ODP 179-1106-E,57.2643,-32.722,ODP,179,1106,E,741 m,NA,05/14/98 0710,JR,0
ODP 179-1107-A,88.1808,-17.0237,ODP,179,1107,A,1659 m,NA,05/22/98 2024,JR,0
ODP 180-1108-A,151.6252,-9.7451,ODP,180,1108,A,3162.7 m,NA,06/17/98 0115,JR,0
ODP 180-1108-B,151.6257,-9.7454,ODP,180,1108,B,3177.2 m,148.58 m,06/17/98 1530,JR,0
ODP 180-1109-A,151.5731,-9.5065,ODP,180,1109,A,2210.9 m,9.96 m,06/24/98 1030,JR,0
ODP 180-1109-B,151.5732,-9.5066,ODP,180,1109,B,2211.1 m,15.14 m,06/24/98 1630,JR,0
ODP 180-1109-C,151.5732,-9.5065,ODP,180,1109,C,2211 m,323.11 m,06/24/98 1830,JR,0
ODP 180-1109-D,151.5726,-9.5063,ODP,180,1109,D,2211 m,299.87 m,06/27/98 0800,JR,0
ODP 180-1110-A,151.5752,-9.7267,ODP,180,1110,A,3246.4 m,9.5 m,07/04/98 0600,JR,0
ODP 180-1110-B,151.5751,-9.7268,ODP,180,1110,B,3246.3 m,5.37 m,07/04/98 1100,JR,0
ODP 180-1110-C,151.575,-9.7267,ODP,180,1110,C,3245.8 m,NA,07/04/98 2330,JR,0
ODP 180-1110-D,151.5754,-9.7265,ODP,180,1110,D,3245.8 m,0.16 m,07/05/98 1300,JR,0
ODP 180-1111-A,151.5756,-9.7177,ODP,180,1111,A,3200.7 m,15.19 m,07/05/98 1845,JR,0
ODP 180-1112-A,151.612,-9.7458,ODP,180,1112,A,3046.7 m,5.85 m,07/07/98 0430,JR,0
ODP 180-1112-B,151.6119,-9.7458,ODP,180,1112,B,3046.6 m,1.49 m,07/08/98 0430,JR,0
ODP 180-1113-A,151.6123,-9.7575,ODP,180,1113,A,2915.6 m,0.44 m,07/11/98 1400,JR,0
ODP 180-1114-A,151.5751,-9.7935,ODP,180,1114,A,406.5 m,43.78 m,07/12/98 2000,JR,0
ODP 180-1115-A,151.5742,-9.1898,ODP,180,1115,A,1149.6 m,4.43 m,07/16/98 1145,JR,0
ODP 180-1115-B,151.574,-9.1897,ODP,180,1115,B,1148.8 m,286.84 m,07/16/98 1515,JR,0
ODP 180-1115-C,151.5737,-9.1897,ODP,180,1115,C,1148.7 m,291.63 m,07/17/98 1515,JR,0
ODP 180-1116-A,151.5751,-9.8656,ODP,180,1116,A,1851.3 m,32.61 m,07/23/98 0330,JR,0
ODP 180-1117-A,151.5491,-9.7754,ODP,180,1117,A,1163.2 m,6.42 m,07/26/98 1100,JR,0
ODP 180-1117-B,151.5492,-9.7754,ODP,180,1117,B,1163.2 m,0.05 m,07/28/98 0400,JR,0
ODP 180-1117-C,151.5491,-9.7753,ODP,180,1117,C,1163.2 m,0.1 m,07/28/98 0830,JR,0
ODP 180-1118-A,151.5737,-9.5852,ODP,180,1118,A,2303.6 m,466.21 m,07/28/98 1445,JR,0
ODP 181-1119-A,172.3933,-44.7555,ODP,181,1119,A,395.5 m,6.01 m,NA,JR,0
ODP 181-1119-B,172.3933,-44.7555,ODP,181,1119,B,396.8 m,164.47 m,NA,JR,0
ODP 181-1119-C,172.3936,-44.7555,ODP,181,1119,C,396.2 m,442.33 m,NA,JR,0
ODP 181-1120-A,173.3717,-50.0634,ODP,181,1120,A,542.9 m,4.6 m,NA,JR,3
ODP 181-1120-B,173.3717,-50.0634,ODP,181,1120,B,544.2 m,146.51 m,NA,JR,3
ODP 181-1120-C,173.3717,-50.0636,ODP,181,1120,C,545.9 m,44.95 m,NA,JR,3
ODP 181-1120-D,173.3717,-50.0637,ODP,181,1120,D,545.9 m,66.17 m,NA,JR,3
ODP 181-1121-A,176.9977,-50.8979,ODP,181,1121,A,4492 m,8.37 m,NA,JR,4
ODP 181-1121-B,176.9977,-50.8979,ODP,181,1121,B,4487.9 m,87.86 m,NA,JR,4
ODP 181-1122-A,-177.3935,-46.5797,ODP,181,1122,A,4435 m,87.46 m,NA,JR,0
ODP 181-1122-B,-177.3937,-46.5797,ODP,181,1122,B,4429.8 m,9.81 m,NA,JR,0
ODP 181-1122-C,-177.3937,-46.5797,ODP,181,1122,C,4431.8 m,351.44 m,NA,JR,0
ODP 181-1123-A,-171.499,-41.7862,ODP,181,1123,A,3290.1 m,158.63 m,NA,JR,4
ODP 181-1123-B,-171.499,-41.786,ODP,181,1123,B,3289.8 m,451.4 m,NA,JR,4
ODP 181-1123-C,-171.499,-41.7858,ODP,181,1123,C,3290.1 m,289.44 m,NA,JR,4
ODP 181-1124-A,-176.5316,-39.4984,ODP,181,1124,A,3967.5 m,9.51 m,NA,JR,4
ODP 181-1124-B,-176.5316,-39.4984,ODP,181,1124,B,3966.6 m,9.89 m,NA,JR,4
ODP 181-1124-C,-176.5316,-39.4984,ODP,181,1124,C,3966.5 m,433.79 m,NA,JR,4
ODP 181-1124-D,-176.5315,-39.4981,ODP,181,1124,D,3966.5 m,131.84 m,NA,JR,4
ODP 181-1125-A,-178.1665,-42.5499,ODP,181,1125,A,1364.6 m,209.07 m,NA,JR,0
ODP 181-1125-B,-178.1665,-42.5497,ODP,181,1125,B,1365.6 m,511.56 m,NA,JR,0
ODP 182-1126-A,128.0666,-33.5094,ODP,182,1126,A,784.8 m,9.69 m,10/26/98 0000,JR,3
ODP 182-1126-B,128.0665,-33.5094,ODP,182,1126,B,783.8 m,162.55 m,NA,JR,3
ODP 182-1126-C,128.0668,-33.5094,ODP,182,1126,C,783.8 m,138.52 m,NA,JR,3
ODP 182-1126-D,128.0664,-33.5094,ODP,182,1126,D,783.8 m,40.47 m,NA,JR,3
ODP 182-1127-A,128.4813,-33.3574,ODP,182,1127,A,478.7 m,9.68 m,10/30/98 1800,JR,0
ODP 182-1127-B,128.4813,-33.3575,ODP,182,1127,B,479.3 m,440.56 m,NA,JR,0
ODP 182-1128-A,127.5907,-34.3911,ODP,182,1128,A,3876 m,9.31 m,11/03/98 1100,JR,4
ODP 182-1128-B,127.5908,-34.3912,ODP,182,1128,B,3874.6 m,231.57 m,NA,JR,4
ODP 182-1128-C,127.591,-34.3911,ODP,182,1128,C,3874.3 m,232.84 m,NA,JR,4
ODP 182-1128-D,127.5909,-34.3909,ODP,182,1128,D,3874.2 m,79.08 m,NA,JR,4
ODP 182-1129-A,128.4812,-33.2898,ODP,182,1129,A,202.9 m,13.27 m,11/11/98 1030,JR,0
ODP 182-1129-B,128.481,-33.2896,ODP,182,1129,B,202.3 m,10.24 m,NA,JR,0
ODP 182-1129-C,128.4813,-33.2966,ODP,182,1129,C,202.4 m,322.89 m,11/24/98 2324,JR,0
ODP 182-1129-D,128.4811,-33.2965,ODP,182,1129,D,202.1 m,76.72 m,11/28/98 1642,JR,0
ODP 182-1130-A,127.6023,-33.4202,ODP,182,1130,A,486.7 m,312.47 m,11/11/98 2207,JR,4
ODP 182-1130-B,127.6021,-33.4202,ODP,182,1130,B,488.1 m,300.8 m,NA,JR,4
ODP 182-1130-C,127.6021,-33.42,ODP,182,1130,C,488 m,23.3 m,NA,JR,4
ODP 182-1131-A,128.4812,-33.3261,ODP,182,1131,A,333.4 m,371.76 m,11/16/98 1338,JR,0
ODP 182-1131-B,128.4809,-33.3259,ODP,182,1131,B,331.4 m,95.34 m,11/20/98 0335,JR,0
ODP 182-1132-A,127.6022,-33.3159,ODP,182,1132,A,218 m,9.23 m,11/20/98 2221,JR,4
ODP 182-1132-B,127.6022,-33.3162,ODP,182,1132,B,218.5 m,217.35 m,NA,JR,4
ODP 182-1132-C,127.6021,-33.316,ODP,182,1132,C,218.5 m,22.42 m,NA,JR,4
ODP 182-1133-A,128.9051,-33.5395,ODP,182,1133,A,1037.2 m,9.78 m,11/26/98 2200,JR,0
ODP 182-1133-B,128.9053,-33.5396,ODP,182,1133,B,1037.2 m,48.59 m,NA,JR,0
ODP 182-1133-C,128.9053,-33.5398,ODP,182,1133,C,1036.8 m,37.26 m,NA,JR,0
ODP 182-1134-A,127.264,-33.5287,ODP,182,1134,A,701 m,195.54 m,12/01/98 0430,JR,2
ODP 182-1134-B,127.264,-33.529,ODP,182,1134,B,699.9 m,158.76 m,NA,JR,2
ODP 183-1135-A,84.2735,-59.6999,ODP,183,1135,A,1566.6 m,208.7 m,12/23/98 1145,JR,4
ODP 183-1136-A,84.8348,-59.6516,ODP,183,1136,A,1930.6 m,72.55 m,12/27/98 0530,JR,4
ODP 183-1137-A,68.0935,-56.833,ODP,183,1137,A,1004.5 m,219.38 m,12/31/98 2100,JR,2
ODP 183-1138-A,75.9749,-53.5518,ODP,183,1138,A,1141.4 m,411.98 m,01/07/99 2330,JR,3
ODP 183-1139-A,63.9365,-50.1851,ODP,183,1139,A,1415.3 m,356.88 m,01/15/99 1023,JR,2
ODP 183-1140-A,68.4916,-46.2766,ODP,183,1140,A,2394.1 m,144.86 m,01/22/99 2015,JR,2
ODP 183-1141-A,97.1282,-32.2266,ODP,183,1141,A,1196.9 m,96.79 m,02/03/99 0330,JR,4
ODP 183-1142-A,97.1255,-32.2324,ODP,183,1142,A,1200.8 m,17.54 m,02/05/99 1615,JR,0
ODP 184-1143-A,113.285,9.362,ODP,184,1143,A,2771 m,377.88 m,03/03/99 1600,JR,0
ODP 184-1143-B,113.2851,9.3619,ODP,184,1143,B,2772.5 m,246.37 m,NA,JR,0
ODP 184-1143-C,113.2853,9.3619,ODP,184,1143,C,2773.5 m,477.54 m,NA,JR,0
ODP 184-1144-A,117.4189,20.053,ODP,184,1144,A,2035.7 m,468.88 m,03/13/99 1745,JR,0
ODP 184-1144-B,117.4191,20.053,ODP,184,1144,B,2038.5 m,445.93 m,NA,JR,0
ODP 184-1144-C,117.4192,20.053,ODP,184,1144,C,2036.9 m,198.17 m,NA,JR,0
ODP 184-1145-A,117.6311,19.584,ODP,184,1145,A,3175.6 m,186.14 m,03/18/99 1945,JR,0
ODP 184-1145-B,117.631,19.584,ODP,184,1145,B,3174.4 m,179.44 m,NA,JR,0
ODP 184-1145-C,117.6308,19.584,ODP,184,1145,C,3176.4 m,189.15 m,NA,JR,0
ODP 184-1146-A,116.2727,19.4567,ODP,184,1146,A,2091.1 m,603.85 m,03/21/99 2345,JR,0
ODP 184-1146-B,116.2729,19.4567,ODP,184,1146,B,2091.7 m,241.71 m,NA,JR,0
ODP 184-1146-C,116.2731,19.4567,ODP,184,1146,C,2091.7 m,606.16 m,NA,JR,0
ODP 184-1147-A,116.5545,18.8351,ODP,184,1147,A,3245.9 m,81.71 m,03/29/99 1030,JR,0
ODP 184-1147-B,116.5547,18.8351,ODP,184,1147,B,3245.4 m,85.49 m,NA,JR,0
ODP 184-1147-C,116.5547,18.8351,ODP,184,1147,C,3245.3 m,76.64 m,NA,JR,0
ODP 184-1148-A,116.5655,18.8361,ODP,184,1148,A,3297.1 m,632.07 m,03/30/99 2015,JR,4
ODP 184-1148-B,116.5658,18.8362,ODP,184,1148,B,3291.8 m,364.43 m,NA,JR,4
ODP 185-1149-A,143.3513,31.342,ODP,185,1149,A,5817.6 m,174.44 m,05/23/99 1500,JR,3
ODP 185-1149-B,143.351,31.3422,ODP,185,1149,B,5817.5 m,36.72 m,NA,JR,3
ODP 185-1149-C,143.351,31.3425,ODP,185,1149,C,5817.6 m,8.7 m,NA,JR,3
ODP 185-1149-D,143.4004,31.3132,ODP,185,1149,D,5867.3 m,29.94 m,06/07/99 0515,JR,3
ODP 185-801-C,156.3598,18.6423,ODP,185,801,C,5674 m,160.03 m,04/29/99 0830,JR,2
ODP 185-801-D,156.3608,18.6423,ODP,185,801,D,5673.6 m,9.38 m,04/28/99 1000,JR,2
ODP 186-1150-A,143.3319,39.1819,ODP,186,1150,A,2680.8 m,566.4 m,06/22/99 1830,JR,0
ODP 186-1150-B,143.3324,39.1819,ODP,186,1150,B,2680.8 m,269.29 m,06/26/99 2215,JR,0
ODP 186-1150-C,143.3316,39.182,ODP,186,1150,C,2680.7 m,NA,07/23/99 1530,JR,0
ODP 186-1150-D,143.3316,39.182,ODP,186,1150,D,2680.7 m,NA,07/23/99 2230,JR,0
ODP 186-1151-A,143.3344,38.752,ODP,186,1151,A,2182.2 m,707.6 m,07/28/99 2200,JR,0
ODP 186-1151-B,143.3336,38.7521,ODP,186,1151,B,2181.6 m,NA,08/02/99 1745,JR,0
ODP 186-1151-C,143.334,38.7503,ODP,186,1151,C,2174.2 m,101.75 m,08/09/99 1745,JR,0
ODP 186-1151-D,143.3341,38.7502,ODP,186,1151,D,2171.9 m,96.19 m,08/10/99 0945,JR,0
ODP 187-1152-A,127.0067,-41.8979,ODP,187,1152,A,5055.4 m,0.59 m,NA,JR,0
